State,District,Block/Tehsil,Village,Salinity - No.,Salinity - PL,Dried up - No.,Dried up - PL,Destroyed beyond repair - No.,Destroyed beyond repair - PL,Sea water intrusion  - No.,Sea water intrusion  - PL,Industrial effluents - No.,Industrial effluents - PL,Availability of Major/Medium Irrigation Projects  - No.,Availability of Major/Medium Irrigation Projects  - PL,Other reasons - No.,Other reasons - PL
TELENGANA,Karimnagar ,Konaraopeta ,Mamidipalle,0,0,0,0,14,21.02,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Marthanpet,0,0,1,0.81,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Nagaram,0,0,0,0,2,2.83,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Nimmapalle,0,0,10,8.08,2,2.73,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Nizamabad,1,3.64,0,0,14,18.4,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Palle (Makta),0,0,6,8.48,1,2.43,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Ramannapet,0,0,4,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Sivangalapalle,0,0,1,0,15,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Suddala,1,0.4,22,20.58,6,4.85,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Vattimalla,0,0,2,2.02,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Konaraopeta ,Venkatraopeta,0,0,0,0,6,12.58,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Koratla ,Madhapur,0,0,1,3.14,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Mahadevpur ,Rapallekota,0,0,2,2.68,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Malharrao ,Chinna Thoondla,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21
TELENGANA,Karimnagar ,Malharrao ,Pedda Thoondla,0,0,0,0,3,1.21,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Manthani ,Gunjapaduga,0,0,0,0,1,1,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Manthani ,Vilochavaram,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Mustabad ,Cheekod,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Mustabad ,Chippalapalle,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Mustabad ,Gudem,0,0,0,0,2,0.4,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Mustabad ,Moraipalle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Mustabad ,Morrapur,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Mustabad ,Mustabad,1,0,0,0,6,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Mustabad ,Namapur,1,0.4,17,10.07,2,1.21,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Mustabad ,Turkapalle,0,0,1,0,0,0,1,0.8,0,0,0,0,0,0
TELENGANA,Karimnagar ,Mutharam (Mahadevpur) ,Polaram,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Ramadugu ,Lakshmipur,0,0,0,0,1,1.75,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Ramadugu ,Mothe,0,0,1,1.82,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Ramadugu ,Ramadugu,0,0,1,0.81,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Ramadugu ,Shanagar,0,0,1,0.24,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Ramadugu ,Vedira,1,0.5,0,0,1,1.21,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Ramadugu ,Velichal,0,0,0,0,0,0,0,0,0,0,0,0,1,0.81
TELENGANA,Karimnagar ,Saidapur ,Akunur,0,0,5,4.05,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Shankarapatnam ,Kachapur,0,0,0,0,3,5.41,1,1.42,0,0,0,0,0,0
TELENGANA,Karimnagar ,Sircilla ,Baswapur,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Sircilla ,Nerella,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Sircilla ,Ramchandrapur,0,0,4,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Sircilla ,Sarampalle,0,0,4,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Sircilla ,Sardapur,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Sircilla ,Thangallapalle,1,0,3,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Sircilla ,Venugopalpur,0,0,0,0,0,0,0,0,1,0,0,0,1,0
TELENGANA,Karimnagar ,Sultanabad ,Chinnakalvala,0,0,0,0,1,0.61,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Timmapur (LMD Colony) ,Nallagonda,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Velgatoor ,Gullakota,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Yellareddipet ,Bandalingampalle,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TELENGANA,Karimnagar ,Yellareddipet ,Gollapalle,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Yellareddipet ,Kancherla,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Karimnagar ,Yellareddipet ,Rajannapet,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Khammam ,Vemsoor ,Duddipudi,0,0,0,0,1,0.81,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Alampur ,Bheemavaram,8,5.23,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Alampur ,Gundimalla,3,1.2,0,0,1,0.4,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Alampur ,Utkur,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Akuthotapalle,0,0,42,29.32,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Amangal,0,0,100,54.17,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Cherikonda    Pattikal,0,0,8,6.08,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Kadthal,5,2.41,80,37.2,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Konapur,0,0,2,1.62,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Mudwin,3,1.14,60,32.13,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Singam Palle,0,0,6,3.94,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Vasudevapur,0,0,10,7.08,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Amangal ,Vithaipalle,0,0,1,0.81,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Amrabad ,Vankeshwaram,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Bomraspet ,Dudyal,0,0,2,0.6,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Damaragidda,0,0,1,0.81,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Gadpa,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Lingareddipalle,0,0,3,1.84,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Lokurthy,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Mogalamadka,0,0,2,1.21,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Piddampalle,0,0,3,2.43,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Sajnapur,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Damaragidda ,Suddavanda,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Devarkadra ,Dokur,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Devarkadra ,Varne,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Devarkadra ,Venkataipalle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TELENGANA,Mahbubnagar ,Dhanwada ,Kistapur,0,0,14,11.53,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Dhanwada ,Kondapur,0,0,1,1.01,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Dhanwada ,Madwar,0,0,3,2.63,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Annaram,0,0,14,15.42,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Bheemaram,0,0,11,12,7,5.2,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Buchchiguda,0,0,10,12.12,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Burgul,0,0,11,8.14,17,8.65,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Chattanpalle,0,0,11,5.75,8,2.29,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Chowlapalle (West),0,0,9,9.5,11,11.1,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Dooskal,0,0,15,9.3,16,9.5,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Farooqnagar(CT),0,0,11,3.05,9,2.75,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Gantlavelli,2,1.6,17,13,18,8.8,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Jogammaguda,0,0,13,15.1,11,8.9,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Kammadanam,0,0,6,8.5,12,11.6,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Kamsanpalle,0,0,21,13.5,5,4.3,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Kandivanam,0,0,5,3.77,3,3.05,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Kishannagar,1,1,12,17.65,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Kondannaguda,0,0,7,4.1,9,4.2,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Kongaguda,2,1.6,76,41.63,10,8.2,0,0,0,0,0,0,1,0.6
TELENGANA,Mahbubnagar ,Farooqnagar ,Madhurapur,0,0,9,13,13,16.5,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Raikal,0,0,13,10.8,17,15.5,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Ramakrishnapur,0,0,5,3.55,9,7.74,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Rangasamudram (Yellamp,0,0,4,1.05,9,3.74,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Thimmajipalle,0,0,13,7.1,10,4.1,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Farooqnagar ,Vittyal,0,0,10,6.6,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Aragidda,0,0,0,0,1,2.1,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Balgera,0,0,2,0.9,0,0,3,3.48,1,0.51,0,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Chagadona,0,0,12,18.51,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Induvasi,0,0,5,7.79,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Kuchinerla,0,0,32,42.96,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Mittadoddi,0,0,12,16.79,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Muslimpalle,0,0,1,1.19,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Ghattu ,Rayapuram,0,0,0,0,0,0,1,1.21,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Bandaraipakula,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Cheerkapalle,0,0,3,6.06,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Chennaram,0,0,25,48.48,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Chennur,0,0,14,18.22,0,0,0,0,0,0,0,0,1,0.81
TELENGANA,Mahbubnagar ,Gopalpeta ,Gopalpeta,0,0,12,14.56,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Jain Thirumalapur,0,0,3,2.43,0,0,0,0,0,0,0,0,1,0.81
TELENGANA,Mahbubnagar ,Gopalpeta ,Kesampeta,0,0,1,2.02,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Konkalapalle,0,0,3,1.2,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Munnanur,0,0,6,4.86,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Nagapur,0,0,5,10.1,0,0,0,0,0,0,0,0,1,2.02
TELENGANA,Mahbubnagar ,Gopalpeta ,Polkepahad,0,0,4,7.28,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Shanaipalle,0,0,1,0.53,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Thadparthy,0,0,34,65.05,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Thalpunur,0,0,3,6.06,0,0,0,0,1,0.81,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Vallabhanpalle,0,0,1,0.81,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Yedula,0,0,2,1.62,1,0.81,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Gopalpeta ,Yedutla,0,0,8,6.48,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Hanwada ,Hanwada,0,0,1,0.53,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Hanwada ,Yarenpalle,0,0,1,1.21,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Jadcherla ,Kodgal,0,0,1,0.96,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kalwakurthy ,Jillella,5,2.79,11,4.55,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kalwakurthy ,Kalwakurthy(CT),1,0.81,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kalwakurthy ,Kurmidda,0,0,2,3.64,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kalwakurthy ,Yellikal,2,2.43,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Keshampet ,Kakunoor,0,0,0,0,0,0,0,0,0,0,0,0,2,1.62
TELENGANA,Mahbubnagar ,Keshampet ,Santhapur,0,0,11,24.91,0,0,0,0,0,0,0,0,1,1.8
TELENGANA,Mahbubnagar ,Keshampet ,Thommidirekula,0,0,0,0,0,0,0,0,0,0,0,0,3,2.53
TELENGANA,Mahbubnagar ,Keshampet ,Vemulanarva,0,0,0,0,0,0,0,0,0,0,0,0,15,12.73
TELENGANA,Mahbubnagar ,Koilkonda ,Abhangapatnam,0,0,13,6.43,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Acharyapur,3,1.61,76,57.46,1,0.81,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Ankilla,0,0,4,1.6,18,12.93,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Ayyawarpalle,0,0,25,16.97,2,1.62,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Burgupalle,0,0,7,2.8,4,3.24,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Chandapur,0,0,19,12.93,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Chandraspalle,0,0,1,0.61,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Garlapad,0,0,1,0.4,3,2.83,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Ibrahimnagar,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Kannaipalle,0,0,2,0.8,2,1.62,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Khazipur,0,0,4,2.01,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Koilkonda,9,4.82,37,16.43,4,2.01,0,0,1,0.4,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Kothlavad,0,0,0,0,1,0.81,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Kushmohmedpalle,0,0,29,11.6,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Lingalched,0,0,1,0.81,1,0.81,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Malkapur,2,1.21,80,33.63,4,2.01,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Manikonda,5,2,58,28.52,1,1.21,0,0,0,0,0,0,2,14.16
TELENGANA,Mahbubnagar ,Koilkonda ,Nallavelly,1,0.4,31,14.04,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Parpalle,0,0,2,1.21,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Perkiweedu,0,0,2,1.21,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Rampur,0,0,0,0,1,0.81,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Salepalle,1,0.4,2,1.21,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Serivenkatapur,0,0,9,3.6,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Thirumalampalle,1,0.4,11,4.4,1,0.81,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Veerampalle,0,0,1,0.81,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Vinjamur,2,1.62,30,12.41,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Koilkonda ,Yellareddipalle,0,0,4,1.6,3,1.2,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Agiryal,1,1,229,123.72,1,0.81,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Bhirampalle,0,0,0,0,25,60.28,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Chalivendrampalle,0,0,27,10.8,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Chegireddy Ghanpur,0,0,36,19.51,2,0.8,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Cherukupalle,0,0,41,34.35,12,9.31,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Chinnayelkicherla,4,6.87,7,5.66,90,132.31,1,2.43,0,0,1,0.4,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Edira,0,0,405,204.65,6,4.42,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Gunjalapahad,1,1.62,36,14.3,5,2.01,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Gurrampalle,0,0,41,16.4,12,6.43,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Hazipet,0,0,1,0.4,2,0.8,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Indranagar,0,0,6,2.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Jakaram,0,0,41,18.57,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Jilled,1,0.4,48,21.79,1,0.4,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Kondurg (E),0,0,0,0,0,0,0,0,0,0,0,0,1,1.62
TELENGANA,Mahbubnagar ,Kondurg ,Kondurg(West),1,0.4,38,17.64,2,0.8,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Mahadevpoor,0,0,0,0,12,46.13,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Mutpoor,0,0,0,0,55,240.28,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Padmaram,0,0,34,14.22,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Parvathapur,0,0,21,23.04,22,25.09,0,0,0,0,2,1.21,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Pedda Yelkicherla,1,0.4,111,49.2,6,2.81,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Raviryal,0,0,46,18.4,30,13.93,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Somarampad,0,0,0,0,3,1.92,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Srirangapur,0,0,0,0,40,90.18,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Tangellapalle,0,0,6,7.28,3,3.64,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Tekulapalle,0,0,0,0,38,69.14,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Thoompalle,0,0,13,6.02,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Tummalapalle,0,0,0,0,53,146.25,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Ummenthyal,0,0,0,0,41,60.61,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Uttaraspalle,0,0,7,12.13,37,104.02,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Vanampalle,0,0,0,0,3,3.23,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Venkiryal,1,0.4,207,114.64,7,3.81,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kondurg ,Viswanathpur,0,0,5,2.82,2,1.62,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Appaipalle,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Balabhadraipalle,1,1.21,0,0,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Bhakthimalla,0,0,51,20.4,0,0,0,0,1,0.81,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Bhogaram,0,0,24,12.86,1,0.81,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Bijjaram,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Chandravancha,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Chennaram,0,0,6,2.4,1,0.4,0,0,0,0,0,0,1,0.4
TELENGANA,Mahbubnagar ,Kosgi ,Gundmal,0,0,24,9.6,0,0,3,1.2,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Kadampalle,0,0,6,2.81,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Kosgi,2,0.8,16,6.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Kothapalle,0,0,10,4,0,0,1,0.81,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Mirzapur,0,0,4,1.6,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Mukthipahad,0,0,4,1.6,1,0.4,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Mukthyarnagar,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Mungimalla,0,0,2,0.8,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Mushrifa,0,0,18,7.2,0,0,2,1.62,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kosgi ,Sarangaraopalle,0,0,5,2,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Kothakota(CT),0,0,7,9.81,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Miraspalle,0,0,1,1.01,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Nancharammapet,1,0.81,4,3.64,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Palem,0,0,5,4.85,0,0,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Pamapur,0,0,0,0,0,0,0,0,0,0,8,14.16,0,0
TELENGANA,Mahbubnagar ,Kothakota ,Ramakrishnapur,0,0,1,1.62,0,0,0,0,0,0,10,14.14,0,0
TELENGANA,Mahbubnagar ,Kothur ,Chegur,0,0,11,14.3,16,23.5,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kothur ,Khajiguda,0,0,5,4.9,7,9.6,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kothur ,Kodicherla,0,0,8,6.2,12,11.8,0,0,0,0,0,0,0,0
TELENGANA,Mahbubnagar ,Kothur ,Kothur(CT),0,0,21,28.6,27,37,0,0,0,0,0,0,0,0
