State,District,Block/Tehsil,Village,Non Availability of Adequate Power/Fuel - No.,Non Availability of Adequate Power/Fuel - PL,Mechanical Break Down - No.,Mechanical Break Down - PL,Less discharge of Water - No.,Less discharge of Water - PL,Non - Availability of Finance - No.,Non - Availability of Finance - PL,Lack of Maintenance- No.,Lack of Maintenance- PL,Others - No.,Others - PL
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Peddakalva,0,0,0,0,2,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Veerakanellore,0,0,2,0,10,0,0,0,0,0,2,0
ANDHRA PRADESH,Chittoor,Gangadhara Nellore,Vinjam,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangavaram,Dandapalle,7,3.2,6,2.62,32,0.3,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangavaram,Gandrajupalle,9,3.84,3,1.2,95,59.79,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangavaram,Gangavaram (Part),1,0.8,1,0,1,0.4,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangavaram,Keelapalle,4,5.04,2,1.4,59,77.74,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangavaram,Kothapalle,1,0.4,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangavaram,Mamadugu,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangavaram,Melumoy,1,0.8,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangavaram,Pasupathur,13,16.88,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gangavaram,Pathikonda,3,0,2,0,58,9.83,1,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Adilakshmamba Puram,0,0,0,0,51,3.6,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Bandapalle,3,0,8,0,62,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Bandarlapalle,0,0,0,0,22,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Basavapalle,3,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Cheelapalle,0,0,0,0,6,4.63,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Cheruvu Mundara Khandr,0,0,2,0,60,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Chittapara,1,0,6,2.8,144,33.64,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Dakshina Brahmana Pall,0,0,0,0,12,1.49,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Gudipala,1,0,1,0,109,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Kothapalle,1,0.8,5,2.4,74,43.6,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Krishna Jammapuram,0,0,0,0,22,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Kuppiganipalle,0,0,3,0,71,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Marakalakuppam,0,0,0,0,7,0.59,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Mogaralapalle,0,0,2,0.31,1,0.4,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Muthukurpalle,0,0,1,0,45,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Nangamangalam,16,1.62,3,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Naragallu,0,0,5,4,54,37.74,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Papasamudram,19,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Pasumanda,0,0,0,0,2,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Ramapuram,1,0.4,2,0,56,0.4,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Srirangampalle,0,0,7,0,46,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gudipala,Vasanthapuram,0,0,1,0.61,3,1.78,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Gurramkonda,Ramapuram,0,0,0,0,1,0.6,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Irala,Chigarapalle,0,0,0,0,1,0.4,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Irala,Gundlapalle,0,0,0,0,17,11.28,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Irala,Irala,0,0,1,0.24,15,6.51,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Irala,Kanipakam,0,0,0,0,7,2.8,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Irala,Kollapalle,0,0,0,0,5,3.34,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Irala,Kothapalle,0,0,0,0,23,17.81,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Irala,Mudigolam,0,0,0,0,16,8.94,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Irala,Nampalle,0,0,0,0,3,2.02,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Irala,Polakala,0,0,0,0,19,9.41,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,K.V.B.Puram,Eguvaputturu,0,0,0,0,10,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,K.V.B.Puram,Shakthi Ganeswarapuram,0,0,0,0,8,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,K.V.B.Puram,Siddamanaidu Khandriga,0,0,0,0,5,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,K.V.B.Puram,Suryanarayana Puram,0,0,0,0,5,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kalakada,Gangapuram,0,0,0,0,1,0.8,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kalakada,Gudibanda,0,0,0,0,2,2.82,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kalakada,Kadirayacheruvu,0,0,0,0,4,2.21,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kalakada,Kalakada,1,0.89,0,0,12,12.95,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kalakada,Madinenipalem,0,0,0,0,6,9.75,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kalakada,Mudiamvaripalle,0,0,0,0,0,0,1,0.4,0,0,0,0
ANDHRA PRADESH,Chittoor,Kalakada,Nadimicherla,0,0,0,0,49,81.48,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kalakada,Nawabpet,0,0,0,0,1,1.61,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kalikiri,Korlakunta,0,0,1,0.8,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kalikiri,Pallavolu,0,0,0,0,1,1.21,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Boppasamudram,0,0,0,0,1,0.81,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Galivaripalle,0,0,2,3.43,38,59.24,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Garnimitta,0,0,0,0,174,197.32,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Gorantlapalle,0,0,0,0,39,54.56,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Gyarampalle,0,0,0,0,90,104.91,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Hissapalle,0,0,0,0,7,11.31,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Jillellamanda,0,0,0,0,31,30.05,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Kambhamvaripalle,0,0,0,0,142,145.42,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Kasireddipalle,0,0,0,0,2,1,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Maddipatlavandlapalle,0,0,1,1.15,129,114.4,0,0,13,8.4,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Mahalrajupalle,0,0,0,0,22,29.44,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Marella,0,0,0,0,20,22.46,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Matampalle,0,0,0,0,31,25.51,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Noothanakalva,0,0,0,0,89,110.05,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Sorakayalapet,0,0,0,0,75,77.31,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Theethavagunta Palle,0,0,0,0,33,30.99,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Thimmapuram,0,0,1,1.21,68,97.55,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Thuvvapalle,0,0,0,0,16,20,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Vagalla,0,0,0,0,84,101.38,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kambhamvaripalle,Yerlampalle,0,0,0,0,1,0.58,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Alathur,0,0,0,0,31,49.56,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Annur,0,0,0,0,7,5.43,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Annurkasabagayat,2,0.6,0,0,6,4.97,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Battuvaripalle,0,0,0,0,4,2.46,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Damodara Maharajapuram,3,1.14,1,0,29,10.44,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Karvetinagar,3,0,0,0,1,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Kasavarajapura Agrahar,0,0,1,3.24,42,53,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Katherapalle,2,0.8,1,1.22,17,18.75,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Kesavakuppam,0,0,0,0,15,18.75,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Kethumatmaharajapuram,2,3.2,4,1.72,13,5.84,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Kollagunta,1,0.56,0,0,9,2.58,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Lakshmirajupet,0,0,0,0,1,1.22,1,1.62,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Makamambavilasam,0,0,0,0,8,7.86,1,1.62,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Mukkaravaripalle,0,0,0,0,15,18.46,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Nissankadurgam,0,0,0,0,2,1.01,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Ponnagallu,0,0,0,0,42,60.23,1,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Rajakumaravenkata Baha,0,0,0,0,28,23,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Karvetinagar,Surendranagaram,0,0,0,0,8,0,1,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kuppam,Bairaganipalle (Rural),0,0,0,0,16,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kuppam,Bandasettipalle (Rural,0,0,0,0,1,1.02,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kuppam,Chammaguttapalle,0,0,0,0,1,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kuppam,Chinna Bangarunatham,0,0,0,0,1,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kuppam,Ellajjanuru,0,0,0,0,5,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Kuppam,Seegalapalle,0,0,0,0,2,2.22,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Madanapalle,Penchupadu,0,0,0,0,1,1.62,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Nagari,Agaram,0,0,0,0,3,1.61,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Narayanavanam,Aranyam Khandriga,0,0,0,0,1,1.22,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Narayanavanam,Bheemunicheruvu,0,0,0,0,5,5.14,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Narayanavanam,Diguvakanakam Palem,0,0,0,0,1,0.26,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Narayanavanam,Ipppam Thangal,0,0,0,0,3,2.42,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Narayanavanam,Kasimmitta,0,0,0,0,4,3.2,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Narayanavanam,Narayanavanam(CT),0,0,0,0,9,10.06,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Narayanavanam,Palamangalam Dakshini,0,0,0,0,2,1.6,0,0,0,0,1,0.4
ANDHRA PRADESH,Chittoor,Narayanavanam,Thumbur,0,0,1,1.38,1,0.8,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Narayanavanam,Venkata Krishna Palem,0,0,0,0,7,5.6,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Nimmanapalle,Agraharam,0,0,0,0,1,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pakala,Achamma Agraharam,0,0,0,0,1,0.76,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pakala,Adenapalle,1,0,3,4.85,17,23.81,0,0,1,1.14,0,0
ANDHRA PRADESH,Chittoor,Pakala,Damalcheruvu,0,0,0,0,73,58.62,0,0,0,0,1,0.2
ANDHRA PRADESH,Chittoor,Pakala,Gadanki,0,0,0,0,59,45.07,0,0,0,0,5,4.27
ANDHRA PRADESH,Chittoor,Pakala,Ganugapenta,0,0,0,0,1,1.46,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pakala,Gorpadu,0,0,0,0,23,17.6,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pakala,Maddinayanipalle,0,0,1,1.82,7,6.58,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pakala,Mogarala,1,0,2,1.91,15,13.99,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pakala,Nagamma Agraharam,0,0,0,0,2,1.57,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pakala,Oddepalle,2,1.41,0,0,21,14.15,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pakala,Padiputlabayalu,3,0.22,0,0,26,1.02,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pakala,Pakala,2,1.82,1,0.21,7,6.48,0,0,0,0,6,5.15
ANDHRA PRADESH,Chittoor,Pakala,Pedda Ramapuram,0,0,0,0,2,1.75,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pakala,Thotathimmaiah Palle,0,0,0,0,4,5.25,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pakala,Vallivedu,1,0.8,0,0,53,35.34,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Palamaner,Baippagari Palle,0,0,0,0,1,0,1,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Palamaner,Kolamasana Palle,3,0,5,0,6,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Palamaner,Palamaner(M),1,0,0,0,2,1.78,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Palamaner,Pengara Kunta,0,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Palasamudram,Amudala,1,0,0,0,2,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Palasamudram,Balakrishnapuram,0,0,0,0,2,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Palasamudram,Lakshminarasimha Puram,0,0,0,0,2,1.62,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Palasamudram,Palasamudram,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Palasamudram,Simharajupuram,0,0,0,0,3,3.63,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Palasamudram,Tirumalarajupuram,0,0,0,0,4,4.04,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Peddamandyam,Papepalle,0,0,0,0,12,18.12,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Peddamandyam,Veligallu,0,0,0,0,1,2.02,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Peddapanjani,Nidigunta,0,0,1,2.02,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Penumuru,Guntipalle,0,0,0,0,1,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Penumuru,Kamachinnaiahpalle,3,0,22,0,3,0,0,0,0,0,1,0
ANDHRA PRADESH,Chittoor,Penumuru,Penumuru,0,0,0,0,2,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Penumuru,Samireddipalle,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pileru,Agraharam,0,0,0,0,68,64.36,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pileru,Bodumalluvaripalle,0,0,2,5.36,101,178.11,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pileru,Doddipalle,4,12.14,0,0,21,36.22,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pileru,Jandla,0,0,2,5.65,21,43.34,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pileru,Mellacheruvu,0,0,0,0,19,47.02,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pileru,Mudupulavemula,0,0,0,0,5,5.64,0,0,1,0.4,0,0
ANDHRA PRADESH,Chittoor,Pileru,Regullu,28,35.1,18,20.68,208,276.17,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pileru,Talupula,1,1.62,0,0,2,1.75,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pileru,Vepulabylu,0,0,0,0,2,1.2,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Pileru,Yerraguntlapalle,22,18.84,11,13.25,6,6.22,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Akanambattu,0,0,1,0,3,1.51,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Baitapalle,1,0.04,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Erracheruvupalle,0,0,0,0,1,0.16,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Goduguchinta,1,0,3,0.96,9,1.1,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Kothakota,0,0,9,3.82,6,4,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Muthirevula,2,1.28,2,1.6,4,2.88,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Palakuru,3,0.8,0,0,4,3.2,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Paturu,0,0,0,0,1,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Peta Agraharam,1,1.22,5,4.46,11,8.52,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Polavaram,2,0.4,0,0,1,0.4,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Potukanuma,1,0.8,6,2.72,13,8,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Puthalapattu,5,1.6,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Thenepalle,0,0,0,0,2,0.8,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Thippanapalle,0,0,0,0,2,0.28,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Vavilthota,0,0,0,0,1,0.8,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puthalapattu,Vepanapalle,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Kasamkuppam,0,0,0,0,10,9.46,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Kumarabommarajupuram,0,0,0,0,4,6.16,1,0,0,0,1,1.82
ANDHRA PRADESH,Chittoor,Puttur,Nesanur (R),0,0,0,0,24,25.69,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Parameswara Mangalam,0,0,0,0,1,0.81,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Puttur(M),0,0,0,0,44,32.78,0,0,2,2.23,8,7.45
ANDHRA PRADESH,Chittoor,Puttur,Sirugurajupalem,0,0,0,0,4,3.85,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Thorur (R),0,0,0,0,9,10.68,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Tirumalakuppam,0,0,4,2.09,13,7.23,1,0.8,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Utharapukhandriga,0,0,0,0,11,4.42,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramachandrapuram,Anupalle,0,0,1,0,0,0,0,0,3,0,0,0
ANDHRA PRADESH,Chittoor,Ramachandrapuram,Brahmanakalva,0,0,0,0,6,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramachandrapuram,Kuppambadur,0,0,2,0,1,0,0,0,5,0,0,0
ANDHRA PRADESH,Chittoor,Ramachandrapuram,Nennur,0,0,0,0,0,0,0,0,2,0,0,0
ANDHRA PRADESH,Chittoor,Ramachandrapuram,Netha Kuppam,1,0,4,0.97,8,0,0,0,32,0,0,0
ANDHRA PRADESH,Chittoor,Ramachandrapuram,Ravillavaripalle,0,0,0,0,1,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Bandarlapalle,1,0,6,6.48,1,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Gorivimakulapalle,0,0,0,0,2,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Govindapalle,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Killakupodu,0,0,0,0,1,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Kollupalle,0,0,0,0,1,1.22,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Konganapalle,0,0,0,0,1,1.62,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Krishnapuram Dinne,0,0,0,0,1,0.8,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Pandyalamadugu,1,0,2,0.8,53,17.3,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Papireddivooru,0,0,0,0,1,0.8,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Peddakurabala Palle,0,0,0,0,1,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Peddur,25,0.92,4,0,3,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Ramakuppam,0,0,0,0,1,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Singasamudram,1,2.52,4,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Thimmasamudram,0,0,0,0,1,1.4,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Unisigani Palle,0,0,0,0,2,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Veeranamala,12,9.69,0,0,2,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Vijalapuram,1,0.98,0,0,1,4.04,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramasamudram,Chembakur,0,0,0,0,16,17.51,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramasamudram,Elavanellore,0,0,0,0,10,14.33,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramasamudram,Kappalle,0,0,0,0,17,29.27,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramasamudram,Nariganipalle,0,0,0,0,15,21.31,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramasamudram,Peddakurapalle,0,0,0,0,19,28.09,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramasamudram,R.Nadimpalle,0,0,0,0,15,26.09,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramasamudram,Ramasamudram,0,0,0,0,9,12.74,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Renigunta,Anagunta,0,0,0,0,4,0.81,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Renigunta,Erragunta,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Renigunta,Kothapalem,0,0,2,0.78,0,0,0,0,1,0.81,4,2.78
ANDHRA PRADESH,Chittoor,Renigunta,Nallapalem,0,0,0,0,6,6.12,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Renigunta,Thandlam,0,0,0,0,1,0.72,0,0,1,0,3,1.59
ANDHRA PRADESH,Chittoor,Rompicherla,Ganugachintha,0,0,1,0.81,1,0.81,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Ambakam,0,0,6,0,0,0,0,0,2,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Chinna Eetivakam,0,0,0,0,0,0,0,0,1,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Dasukuppam,2,0,0,0,1,0.4,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Madanambedu,0,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Peradam,0,0,0,0,0,0,0,0,4,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Pravelavarmeswarapuram,0,0,8,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Rajagopalapuram,0,0,22,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Senneri,4,0,1,0,0,0,0,0,3,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Vanallor,0,0,4,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Venkataraju Khandriga,0,0,4,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Sodam,Ammagaripalle,0,0,0,0,49,17.4,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Sodam,Booragamanda,0,0,0,0,1,0.2,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Sodam,Cherukuvaripalle,0,0,0,0,9,3.6,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Sodam,Errathivaripalle,0,0,0,0,12,3.84,0,0,0,0,0,0
